ds,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,weathercode,wind_speed_10m,surface_pressure,city
2024-01-21,-10.80000019073486,89.0,0.0,0.0,0.0,1.0,14.0,994.7999877929688,Москва
2024-01-22,-12.80000019073486,87.0,0.0,0.0,0.0,3.0,13.5,1008.700012207031,Москва
2024-01-23,-9.399999618530272,86.0,0.1000000014901161,0.0,0.0,3.0,38.0,1001.400024414062,Москва
2024-01-24,-3.0,89.0,0.2000000029802322,0.0,0.1400000005960464,71.0,25.39999961853027,994.0,Москва
2024-01-25,-0.4000000059604645,92.0,0.0,0.0,0.0,3.0,21.79999923706055,982.2999877929688,Москва
2024-01-26,-2.700000047683716,93.0,0.1000000014901161,0.0,0.07000000029802322,71.0,14.19999980926514,981.4000244140625,Москва
2024-01-27,-5.800000190734863,94.0,0.2000000029802322,0.0,0.1400000005960464,71.0,7.800000190734863,1099.865338096407,Москва
2024-01-28,-6.599999904632568,91.0,0.0,0.0,0.0,3.0,8.0,1001.299987792969,Москва
2024-01-29,-13.60000038146973,91.0,0.0,0.0,0.0,3.0,12.39999961853027,1009.599975585938,Москва
2024-01-30,-2.099999904632568,89.0,0.0,0.0,0.0,3.0,25.70000076293945,1004.599975585938,Москва
2024-01-31,-6.599999904632568,98.0,0.0,0.0,0.0,3.0,9.699999809265137,1004.5,Москва
2024-02-01,-1.299999952316284,92.0,0.0,0.0,0.0,3.0,14.10000038146973,991.9000244140625,Москва
2024-02-02,-0.8999999761581421,92.0,0.1000000014901161,0.0,0.1400000005960464,71.0,18.5,975.0999755859375,Москва
2024-02-03,-4.400000095367432,80.0,0.0,0.0,0.0,2.0,25.70000076293945,976.5,Москва
2024-02-04,-2.299999952316284,95.0,0.0,0.0,0.0,3.0,16.60000038146973,965.5,Москва
2024-02-05,-3.0,88.0,0.0,0.0,0.0,3.0,17.10000038146973,963.2999877929688,Москва
2024-02-06,-7.800000190734865,89.0,0.0,0.0,0.0,3.0,16.60000038146973,964.2000122070312,Москва
2024-02-07,-12.60000038146973,92.0,0.0,0.0,0.0,3.0,14.30000019073486,972.5999755859375,Москва
2024-02-08,-8.600000381469727,88.0,0.5,0.0,0.3499999940395355,73.0,26.29999923706055,957.4000244140625,Москва
2024-02-09,-16.29999923706055,78.0,0.0,0.0,0.0,0.0,25.20000076293945,978.4000244140625,Москва
2024-02-10,-20.60000038146973,89.0,0.0,0.0,0.0,0.0,11.60000038146973,985.2999877929688,Москва
2024-02-11,-19.79999923706055,84.0,0.0,0.0,0.0,3.0,13.80000019073486,995.9000244140625,Москва
2024-02-12,-6.400000095367432,89.0,0.0,0.0,0.0,3.0,16.5,993.0,Москва
2024-02-13,-2.299999952316284,96.0,0.0,0.0,0.0,3.0,14.0,987.7999877929688,Москва
2024-02-14,-12.80000019073486,88.0,0.0,0.0,0.0,3.0,21.70000076293945,1001.599975585938,Москва
2024-02-15,-10.69999980926514,75.0,0.0,0.0,0.0,3.0,25.5,1006.599975585938,Москва
2024-02-16,-9.800000190734863,86.0,0.1000000014901161,0.0,0.07000000029802322,71.0,14.10000038146973,1009.299987792969,Москва
2024-02-17,-9.0,89.0,0.0,0.0,0.0,3.0,12.60000038146973,1008.099975585938,Москва
2024-02-18,-1.200000047683716,93.0,0.1000000014901161,0.1000000014901161,0.0,51.0,30.39999961853027,992.9000244140625,Москва
2024-02-19,-5.5,82.0,0.0,0.0,0.0,3.0,19.10000038146973,998.7999877929688,Москва
2024-02-20,-9.600000381469728,88.0,0.0,0.0,0.0,3.0,7.800000190734863,1004.900024414062,Москва
2024-02-21,-11.69999980926514,86.0,0.0,0.0,0.0,3.0,18.10000038146973,1001.700012207031,Москва
2024-02-22,-5.300000190734863,89.0,0.0,0.0,0.0,3.0,18.39999961853027,997.0,Москва
2024-02-23,-2.799999952316284,91.0,0.0,0.0,0.0,3.0,20.70000076293945,995.2999877929688,Москва
2024-02-24,-1.299999952316284,93.0,0.0,0.0,0.0,3.0,29.70000076293945,1000.400024414062,Москва
2024-02-25,0.800000011920929,80.0,0.0,0.0,0.0,3.0,31.0,1003.5,Москва
2024-02-26,-2.0,74.0,0.0,0.0,0.0,3.0,25.89999961853027,1004.599975585938,Москва
2024-02-27,-6.5,78.0,0.0,0.0,0.0,3.0,23.39999961853027,1002.799987792969,Москва
2024-02-28,-7.199999809265137,81.0,0.0,0.0,0.0,2.0,21.60000038146973,1003.700012207031,Москва
2024-02-29,-3.5,84.0,0.0,0.0,0.0,3.0,23.20000076293945,1001.099975585938,Москва
2024-03-01,-1.700000047683716,92.0,0.0,0.0,0.0,3.0,12.0,1000.799987792969,Москва
2024-03-02,-1.5,96.0,0.0,0.0,0.0,3.0,4.900000095367432,1005.099975585938,Москва
2024-03-03,-4.300000190734863,91.0,0.0,0.0,0.0,0.0,14.69999980926514,1006.5,Москва
2024-03-04,-8.899999618530273,83.0,0.0,0.0,0.0,0.0,10.69999980926514,1005.700012207031,Москва
2024-03-05,-7.199999809265137,88.0,0.0,0.0,0.0,3.0,12.39999961853027,998.9000244140625,Москва
2024-03-06,-7.400000095367432,85.0,0.0,0.0,0.0,3.0,13.39999961853027,1003.0,Москва
2024-03-07,-12.60000038146973,71.0,0.0,0.0,0.0,2.0,10.10000038146973,1001.799987792969,Москва
2024-03-08,-9.199999809265137,90.0,0.0,0.0,0.0,3.0,15.0,994.9000244140625,Москва
2024-03-09,-6.300000190734863,87.0,0.0,0.0,0.0,0.0,22.10000038146973,991.0,Москва
2024-03-10,-12.19999980926514,81.0,0.0,0.0,0.0,3.0,8.199999809265137,994.0999755859375,Москва
2024-03-11,-15.0,79.0,0.0,0.0,0.0,1.0,14.5,999.0999755859375,Москва
2024-03-12,-3.200000047683716,81.0,0.0,0.0,0.0,3.0,21.20000076293945,1000.0,Москва
2024-03-13,-10.19999980926514,83.0,0.0,0.0,0.0,3.0,12.80000019073486,1001.599975585938,Москва
2024-03-14,-7.0,86.0,0.0,0.0,0.0,0.0,18.60000038146973,1001.299987792969,Москва
2024-03-15,-4.0,85.0,0.0,0.0,0.0,0.0,20.0,997.7999877929688,Москва
2024-03-16,-2.599999904632568,88.0,0.0,0.0,0.0,0.0,17.70000076293945,997.9000244140625,Москва
2024-03-17,-4.099999904632568,89.0,0.0,0.0,0.0,0.0,15.60000038146973,995.9000244140625,Москва
2024-03-18,0.6000000238418579,93.0,0.0,0.0,0.0,3.0,9.100000381469728,992.0999755859375,Москва
2024-03-19,-1.5,90.0,0.0,0.0,0.0,3.0,12.39999961853027,997.9000244140625,Москва
2024-03-20,-5.199999809265137,97.0,0.0,0.0,0.0,2.0,11.5,1000.599975585938,Москва
2024-03-21,-6.199999809265137,82.0,0.0,0.0,0.0,3.0,11.69999980926514,1001.299987792969,Москва
2024-03-22,-6.199999809265137,85.0,0.0,0.0,0.0,0.0,13.5,997.7999877929688,Москва
2024-03-23,1.0,84.0,0.0,0.0,0.0,3.0,22.39999961853027,986.7999877929688,Москва
2024-03-24,0.800000011920929,98.0,0.0,0.0,0.0,2.0,16.60000038146973,978.0999755859375,Москва
2024-03-25,3.0,94.0,0.0,0.0,0.0,3.0,18.70000076293945,974.2000122070312,Москва
2024-03-26,-4.900000095367432,86.0,0.0,0.0,0.0,3.0,10.89999961853027,985.2000122070312,Москва
2024-03-27,-0.2000000029802322,87.0,0.0,0.0,0.0,3.0,7.300000190734863,990.2000122070312,Москва
2024-03-28,-3.200000047683716,78.0,0.0,0.0,0.0,0.0,9.399999618530272,992.7000122070312,Москва
2024-03-29,0.300000011920929,83.0,0.0,0.0,0.0,1.0,16.0,988.0,Москва
2024-03-30,3.799999952316284,90.0,0.0,0.0,0.0,1.0,15.10000038146973,982.4000244140625,Москва
2024-03-31,5.5,82.0,0.0,0.0,0.0,0.0,19.20000076293945,987.5999755859375,Москва
2024-04-01,7.099999904632568,80.0,0.0,0.0,0.0,3.0,14.89999961853027,991.2000122070312,Москва
2024-04-02,10.39999961853027,77.0,0.0,0.0,0.0,0.0,16.10000038146973,983.2000122070312,Москва
2024-04-03,12.19999980926514,70.0,0.0,0.0,0.0,3.0,16.70000076293945,973.4000244140625,Москва
2024-04-04,5.099999904632568,77.0,0.0,0.0,0.0,3.0,25.89999961853027,974.0,Москва
2024-04-05,-1.299999952316284,67.0,0.0,0.0,0.0,3.0,13.69999980926514,992.5,Москва
2024-04-06,-2.099999904632568,77.0,0.0,0.0,0.0,3.0,12.80000019073486,996.5,Москва
2024-04-07,1.100000023841858,91.0,0.0,0.0,0.0,0.0,10.39999961853027,992.4000244140625,Москва
2024-04-08,5.599999904632568,89.0,0.0,0.0,0.0,2.0,11.30000019073486,995.5999755859375,Москва
2024-04-09,9.800000190734863,93.0,0.0,0.0,0.0,3.0,226.7998779816815,993.7999877929688,Москва
2024-04-10,13.80000019073486,67.0,0.0,0.0,0.0,1.0,18.29999923706055,990.7999877929688,Москва
2024-04-11,13.39999961853027,85.0,0.0,0.0,0.0,3.0,15.80000019073486,995.7999877929688,Москва
2024-04-12,8.0,57.0,0.0,0.0,0.0,3.0,13.39999961853027,995.7999877929688,Москва
2024-04-13,8.899999618530273,74.0,0.0,0.0,0.0,0.0,20.39999961853027,990.7999877929688,Москва
2024-04-14,6.400000095367432,88.0,0.0,0.0,0.0,3.0,5.400000095367432,989.0,Москва
2024-04-15,10.0,89.0,0.0,0.0,0.0,3.0,26.79999923706055,973.7999877929688,Москва
2024-04-16,4.0,85.0,0.0,0.0,0.0,1.0,20.60000038146973,973.7000122070312,Москва
2024-04-17,8.0,61.0,0.0,0.0,0.0,3.0,9.699999809265137,976.2999877929688,Москва
2024-04-18,5.400000095367432,73.0,0.0,0.0,0.0,3.0,9.699999809265137,979.7000122070312,Москва
2024-04-19,4.800000190734863,95.0,0.5,0.5,0.0,53.0,21.79999923706055,978.2000122070312,Москва
2024-04-20,2.0,74.0,0.0,0.0,0.0,1.0,27.20000076293945,981.7000122070312,Москва
2024-04-21,2.799999952316284,78.0,0.0,0.0,0.0,3.0,10.5,1146.633412916463,Москва
2024-04-22,14.10000038146973,63.0,0.0,0.0,0.0,1.0,28.29999923706055,987.7000122070312,Москва
2024-04-23,5.900000095367432,80.0,0.0,0.0,0.0,2.0,15.5,994.7000122070312,Москва
2024-04-24,4.400000095367432,92.0,0.0,0.0,0.0,2.0,10.0,997.5,Москва
2024-04-25,8.899999618530273,60.0,0.0,0.0,0.0,3.0,18.20000076293945,991.9000244140625,Москва
2024-04-26,9.399999618530272,92.0,0.0,0.0,0.0,3.0,9.100000381469728,986.7999877929688,Москва
2024-04-27,14.19999980926514,95.0,0.1000000014901161,0.1000000014901161,0.0,51.0,13.0,988.0999755859375,Москва
2024-04-28,6.300000190734863,90.0,0.0,0.0,0.0,3.0,7.900000095367432,1000.700012207031,Москва
2024-04-29,7.900000095367432,69.0,0.0,0.0,0.0,0.0,8.100000381469727,1004.900024414062,Москва
2024-04-30,8.300000190734863,65.0,0.0,0.0,0.0,0.0,8.899999618530273,1009.400024414062,Москва
2024-05-01,13.69999980926514,65.0,0.0,0.0,0.0,3.0,13.30000019073486,1002.099975585938,Москва
2024-05-02,7.800000190734863,73.0,0.0,0.0,0.0,0.0,12.0,998.0,Москва
2024-05-03,6.599999904632568,61.0,0.0,0.0,0.0,3.0,9.199999809265137,993.4000244140625,Москва
2024-05-04,1.0,71.0,0.0,0.0,0.0,0.0,6.5,993.7999877929688,Москва
2024-05-05,8.399999618530273,81.0,0.300000011920929,0.300000011920929,0.0,51.0,15.5,985.0999755859375,Москва
2024-05-06,1.899999976158142,91.0,0.0,0.0,0.0,0.0,9.199999809265137,985.5999755859375,Москва
2024-05-07,5.199999809265137,60.0,0.0,0.0,0.0,3.0,19.89999961853027,985.2999877929688,Москва
2024-05-08,2.0,74.0,0.0,0.0,0.0,3.0,20.10000038146973,987.5999755859375,Москва
2024-05-09,-0.699999988079071,68.0,0.0,0.0,0.0,3.0,20.29999923706055,992.9000244140625,Москва
2024-05-10,1.100000023841858,59.0,0.0,0.0,0.0,0.0,16.0,992.4000244140625,Москва
2024-05-11,7.699999809265137,86.0,0.1000000014901161,0.1000000014901161,0.0,51.0,11.19999980926514,983.4000244140625,Москва
2024-05-12,3.299999952316284,73.0,0.0,0.0,0.0,3.0,18.0,990.4000244140625,Москва
2024-05-13,1.5,73.0,0.0,0.0,0.0,2.0,7.199999809265137,997.2000122070312,Москва
2024-05-14,1.100000023841858,76.0,0.0,0.0,0.0,0.0,7.300000190734863,998.2000122070312,Москва
2024-05-15,3.799999952316284,81.0,0.0,0.0,0.0,0.0,7.0,1001.0,Москва
2024-05-16,7.099999904632568,72.0,0.0,0.0,0.0,0.0,10.39999961853027,1002.599975585938,Москва
2024-05-17,11.69999980926514,90.0,0.0,0.0,0.0,3.0,14.5,994.2999877929688,Москва
2024-05-18,10.60000038146973,71.0,0.0,0.0,0.0,0.0,14.0,995.5999755859375,Москва
2024-05-19,9.0,71.0,0.0,0.0,0.0,0.0,7.800000190734863,996.5999755859375,Москва
2024-05-20,10.39999961853027,68.0,0.0,0.0,0.0,0.0,12.10000038146973,994.7000122070312,Москва
2024-05-21,14.89999961853027,55.0,0.0,0.0,0.0,0.0,14.69999980926514,993.7999877929688,Москва
2024-05-22,13.69999980926514,89.0,0.0,0.0,0.0,0.0,6.800000190734863,995.9000244140625,Москва
2024-05-23,11.89999961853027,46.0,0.0,0.0,0.0,1.0,13.89999961853027,1001.599975585938,Москва
2024-05-24,10.0,53.0,0.0,0.0,0.0,2.0,8.699999809265137,1007.5,Москва
2024-05-25,11.80000019073486,50.0,0.0,0.0,0.0,0.0,11.5,1008.0,Москва
2024-05-26,12.80000019073486,61.0,0.0,0.0,0.0,0.0,8.699999809265137,1001.599975585938,Москва
2024-05-27,13.89999961853027,61.0,0.0,0.0,0.0,0.0,8.800000190734863,1003.5,Москва
2024-05-28,13.89999961853027,60.0,0.0,0.0,0.0,0.0,9.699999809265137,1002.900024414062,Москва
2024-05-29,19.0,54.0,0.0,0.0,0.0,0.0,4.300000190734863,997.9000244140625,Москва
2024-05-30,17.70000076293945,66.0,0.0,0.0,0.0,1.0,6.599999904632568,992.2999877929688,Москва
2024-05-31,18.0,53.0,0.0,0.0,0.0,1.0,6.800000190734863,991.9000244140625,Москва
2024-06-01,18.0,73.0,0.0,0.0,0.0,2.0,7.099999904632568,993.0,Москва
2024-06-02,19.0,62.0,0.0,0.0,0.0,3.0,7.599999904632568,991.9000244140625,Москва
2024-06-03,19.10000038146973,88.0,0.0,0.0,0.0,0.0,9.100000381469728,987.7000122070312,Москва
2024-06-04,16.60000038146973,77.0,0.0,0.0,0.0,2.0,13.5,984.0999755859375,Москва
2024-06-05,17.10000038146973,85.0,0.0,0.0,0.0,0.0,12.60000038146973,987.0,Москва
2024-06-06,18.70000076293945,75.0,0.0,0.0,0.0,3.0,6.400000095367432,985.5,Москва
2024-06-07,17.39999961853027,90.0,0.0,0.0,0.0,2.0,9.0,983.5999755859375,Москва
2024-06-08,18.20000076293945,62.0,0.0,0.0,0.0,3.0,15.0,988.0999755859375,Москва
2024-06-09,15.60000038146973,63.0,0.0,0.0,0.0,3.0,21.10000038146973,987.0,Москва
2024-06-10,14.60000038146973,60.0,0.0,0.0,0.0,0.0,7.300000190734863,987.7999877929688,Москва
2024-06-11,16.10000038146973,93.0,0.0,0.0,0.0,3.0,5.900000095367432,986.2999877929688,Москва
2024-06-12,18.5,93.0,0.0,0.0,0.0,1.0,12.80000019073486,986.2999877929688,Москва
2024-06-13,19.0,93.0,0.300000011920929,0.300000011920929,0.0,51.0,4.900000095367432,986.5999755859375,Москва
2024-06-14,16.39999961853027,89.0,0.300000011920929,0.300000011920929,0.0,51.0,21.70000076293945,985.5999755859375,Москва
2024-06-15,16.79999923706055,78.0,0.0,0.0,0.0,3.0,3.700000047683716,990.5,Москва
2024-06-16,16.5,80.0,0.0,0.0,0.0,3.0,8.899999618530273,992.4000244140625,Москва
2024-06-17,19.60000038146973,66.0,0.0,0.0,0.0,3.0,15.0,991.0,Москва
2024-06-18,18.5,96.0,0.1000000014901161,0.1000000014901161,0.0,51.0,8.800000190734863,985.5,Москва
2024-06-19,17.60000038146973,79.0,0.0,0.0,0.0,0.0,18.60000038146973,988.2999877929688,Москва
2024-06-20,20.0,73.0,0.0,0.0,0.0,3.0,17.39999961853027,987.2999877929688,Москва
2024-06-21,14.39999961853027,76.0,0.0,0.0,0.0,0.0,22.79999923706055,984.5,Москва
2024-06-22,14.30000019073486,78.0,0.0,0.0,0.0,0.0,8.600000381469727,986.4000244140625,Москва
2024-06-23,15.30000019073486,69.0,0.0,0.0,0.0,0.0,3.5,986.9000244140625,Москва
2024-06-24,14.10000038146973,79.0,0.0,0.0,0.0,3.0,8.699999809265137,986.2999877929688,Москва
2024-06-25,14.30000019073486,72.0,0.0,0.0,0.0,3.0,14.80000019073486,989.2999877929688,Москва
2024-06-26,16.0,68.0,0.0,0.0,0.0,3.0,172.5625176866697,990.2999877929688,Москва
2024-06-27,15.30000019073486,75.0,0.0,0.0,0.0,2.0,8.399999618530273,990.5,Москва
2024-06-28,15.69999980926514,74.0,0.0,0.0,0.0,0.0,8.199999809265137,993.5,Москва
2024-06-29,18.89999961853027,59.0,0.0,0.0,0.0,0.0,9.0,993.2999877929688,Москва
2024-06-30,20.79999923706055,71.0,0.0,0.0,0.0,1.0,8.300000190734863,991.0999755859375,Москва
2024-07-01,19.89999961853027,85.0,0.0,0.0,0.0,3.0,6.900000095367432,989.7999877929688,Москва
2024-07-02,22.89999961853027,67.0,0.0,0.0,0.0,3.0,11.19999980926514,986.0,Москва
2024-07-03,23.0,63.0,0.0,0.0,0.0,0.0,11.60000038146973,982.2000122070312,Москва
2024-07-04,21.29999923706055,83.0,0.0,0.0,0.0,3.0,9.399999618530272,985.5999755859375,Москва
2024-07-05,21.89999961853027,69.0,0.0,0.0,0.0,2.0,10.39999961853027,987.5999755859375,Москва
2024-07-06,19.5,92.0,0.1000000014901161,0.1000000014901161,0.0,51.0,14.39999961853027,983.0,Москва
2024-07-07,15.10000038146973,66.0,0.0,0.0,0.0,0.0,7.400000095367432,996.9000244140625,Москва
2024-07-08,17.79999923706055,67.0,0.0,0.0,0.0,0.0,7.400000095367432,1000.0,Москва
2024-07-09,18.39999961853027,76.0,0.0,0.0,0.0,0.0,8.0,997.2999877929688,Москва
2024-07-10,20.29999923706055,84.0,0.0,0.0,0.0,0.0,14.39999961853027,999.5999755859375,Москва
2024-07-11,18.20000076293945,54.0,0.0,0.0,0.0,0.0,9.800000190734863,1002.599975585938,Москва
2024-07-12,18.70000076293945,61.0,0.0,0.0,0.0,1.0,6.5,999.9000244140625,Москва
2024-07-13,19.60000038146973,63.0,0.0,0.0,0.0,0.0,9.300000190734863,993.4000244140625,Москва
2024-07-14,21.5,81.0,0.0,0.0,0.0,3.0,7.199999809265137,990.2000122070312,Москва
2024-07-15,21.89999961853027,83.0,0.0,0.0,0.0,0.0,5.300000190734863,990.2000122070312,Москва
2024-07-16,22.39999961853027,84.0,0.0,0.0,0.0,1.0,8.300000190734863,992.7999877929688,Москва
2024-07-17,20.89999961853027,90.0,0.0,0.0,0.0,0.0,5.699999809265137,995.5999755859375,Москва
2024-07-18,22.60000038146973,65.0,0.0,0.0,0.0,1.0,9.699999809265137,993.7000122070312,Москва
2024-07-19,21.39999961853027,79.0,0.0,0.0,0.0,3.0,16.10000038146973,991.5999755859375,Москва
2024-07-20,18.29999923706055,78.0,0.0,0.0,0.0,3.0,6.900000095367432,987.5999755859375,Москва
2024-07-21,17.20000076293945,82.0,0.0,0.0,0.0,0.0,10.0,986.0,Москва
2024-07-22,17.20000076293945,86.0,0.0,0.0,0.0,3.0,7.599999904632568,986.4000244140625,Москва
2024-07-23,15.89999961853027,74.0,0.0,0.0,0.0,0.0,12.30000019073486,989.7999877929688,Москва
2024-07-24,15.89999961853027,68.0,0.0,0.0,0.0,0.0,9.0,991.7999877929688,Москва
2024-07-25,17.79999923706055,76.0,0.0,0.0,0.0,0.0,8.199999809265137,987.7999877929688,Москва
2024-07-26,17.39999961853027,70.0,0.0,0.0,0.0,3.0,8.699999809265137,987.9000244140625,Москва
2024-07-27,15.69999980926514,74.0,0.0,0.0,0.0,0.0,10.30000019073486,991.2000122070312,Москва
2024-07-28,19.29999923706055,79.0,0.0,0.0,0.0,0.0,12.0,990.4000244140625,Москва
2024-07-29,17.39999961853027,91.0,0.0,0.0,0.0,3.0,5.599999904632568,985.2000122070312,Москва
2024-07-30,16.39999961853027,73.0,0.0,0.0,0.0,3.0,7.699999809265137,975.2000122070312,Москва
2024-07-31,14.89999961853027,90.0,0.0,0.0,0.0,1.0,13.69999980926514,978.0999755859375,Москва
2024-08-01,14.69999980926514,92.0,973.336214591585,0.0,0.0,1.0,14.80000019073486,980.2999877929688,Москва
2024-08-02,14.30000019073486,87.0,0.0,0.0,0.0,0.0,12.69999980926514,979.0999755859375,Москва
2024-08-03,14.89999961853027,91.0,0.0,0.0,0.0,0.0,11.0,980.9000244140625,Москва
2024-08-04,15.80000019073486,87.0,0.0,0.0,0.0,0.0,8.699999809265137,982.5999755859375,Москва
2024-08-05,15.0,94.0,0.0,0.0,0.0,0.0,9.899999618530272,983.0999755859375,Москва
2024-08-06,15.60000038146973,91.0,0.0,0.0,0.0,0.0,6.099999904632568,985.5999755859375,Москва
2024-08-07,15.89999961853027,91.0,0.0,0.0,0.0,3.0,6.199999809265137,986.5,Москва
2024-08-08,17.0,82.0,0.0,0.0,0.0,3.0,6.400000095367432,986.2999877929688,Москва
2024-08-09,15.80000019073486,93.0,0.0,0.0,0.0,1.0,8.5,987.5,Москва
2024-08-10,14.60000038146973,94.0,0.0,0.0,0.0,0.0,5.699999809265137,989.7999877929688,Москва
2024-08-11,17.0,82.0,0.0,0.0,0.0,3.0,8.899999618530273,985.4000244140625,Москва
2024-08-12,13.30000019073486,82.0,0.0,0.0,0.0,0.0,11.30000019073486,980.0999755859375,Москва
2024-08-13,13.10000038146973,86.0,0.0,0.0,0.0,3.0,16.10000038146973,981.2000122070312,Москва
2024-08-14,14.69999980926514,88.0,0.0,0.0,0.0,1.0,17.20000076293945,985.7999877929688,Москва
2024-08-15,12.80000019073486,76.0,0.0,0.0,0.0,0.0,10.0,990.7000122070312,Москва
2024-08-16,12.10000038146973,79.0,0.0,0.0,0.0,0.0,9.399999618530272,992.4000244140625,Москва
2024-08-17,15.60000038146973,79.0,0.0,0.0,0.0,3.0,9.100000381469728,991.2000122070312,Москва
2024-08-18,18.20000076293945,86.0,0.0,0.0,0.0,0.0,9.0,987.5999755859375,Москва
2024-08-19,19.29999923706055,79.0,0.0,0.0,0.0,0.0,7.099999904632568,989.9000244140625,Москва
2024-08-20,20.60000038146973,75.0,0.0,0.0,0.0,3.0,10.10000038146973,990.0,Москва
2024-08-21,16.5,82.0,0.0,0.0,0.0,1.0,10.30000019073486,994.7000122070312,Москва
2024-08-22,15.19999980926514,74.0,0.0,0.0,0.0,0.0,12.0,993.2000122070312,Москва
2024-08-23,18.20000076293945,64.0,0.0,0.0,0.0,0.0,19.39999961853027,990.2000122070312,Москва
2024-08-24,14.10000038146973,88.0,0.0,0.0,0.0,0.0,8.899999618530273,992.9000244140625,Москва
2024-08-25,16.89999961853027,81.0,0.0,0.0,0.0,3.0,10.60000038146973,996.5999755859375,Москва
2024-08-26,17.39999961853027,79.0,0.0,0.0,0.0,0.0,7.699999809265137,996.7999877929688,Москва
2024-08-27,18.70000076293945,78.0,0.0,0.0,0.0,0.0,9.0,998.9000244140625,Москва
2024-08-28,18.79999923706055,77.0,0.0,0.0,0.0,0.0,7.0,999.4000244140625,Москва
2024-08-29,17.5,75.0,0.0,0.0,0.0,0.0,9.199999809265137,1003.799987792969,Москва
2024-08-30,15.89999961853027,81.0,0.0,0.0,0.0,0.0,7.199999809265137,1002.700012207031,Москва
2024-08-31,15.60000038146973,85.0,0.0,0.0,0.0,0.0,7.699999809265137,1003.299987792969,Москва
2024-09-01,17.39999961853027,75.0,0.0,0.0,0.0,2.0,9.0,1001.299987792969,Москва
2024-09-02,19.29999923706055,57.0,0.0,0.0,0.0,0.0,11.30000019073486,1002.700012207031,Москва
2024-09-03,16.60000038146973,61.0,0.0,0.0,0.0,0.0,8.399999618530273,1003.400024414062,Москва
2024-09-04,16.20000076293945,78.0,0.0,0.0,0.0,0.0,6.800000190734863,1003.400024414062,Москва
2024-09-05,12.80000019073486,70.0,0.0,0.0,0.0,0.0,12.89999961853027,1006.900024414062,Москва
2024-09-06,12.39999961853027,74.0,0.0,0.0,0.0,0.0,7.599999904632568,1008.700012207031,Москва
2024-09-07,15.89999961853027,61.0,0.0,0.0,0.0,0.0,3.299999952316284,1008.400024414062,Москва
2024-09-08,18.79999923706055,50.0,0.0,0.0,0.0,0.0,3.599999904632568,1006.099975585938,Москва
2024-09-09,14.10000038146973,73.0,0.0,0.0,0.0,0.0,9.699999809265137,1002.799987792969,Москва
2024-09-10,16.5,70.0,0.0,0.0,0.0,0.0,9.699999809265137,997.2000122070312,Москва
2024-09-11,17.20000076293945,77.0,0.0,0.0,0.0,1.0,10.39999961853027,993.7999877929688,Москва
2024-09-12,18.89999961853027,55.0,0.0,0.0,0.0,3.0,14.30000019073486,994.0,Москва
2024-09-13,21.10000038146973,40.0,0.0,0.0,0.0,3.0,17.29999923706055,998.2999877929688,Москва
2024-09-14,18.10000038146973,58.0,0.0,0.0,0.0,1.0,14.10000038146973,1000.700012207031,Москва
2024-09-15,17.79999923706055,48.0,0.0,0.0,0.0,1.0,16.10000038146973,1001.900024414062,Москва
2024-09-16,14.0,64.0,0.0,0.0,0.0,0.0,8.699999809265137,1003.5,Москва
2024-09-17,14.30000019073486,71.0,0.0,0.0,0.0,0.0,7.599999904632568,1006.799987792969,Москва
2024-09-18,13.80000019073486,69.0,0.0,0.0,0.0,0.0,10.89999961853027,1009.099975585938,Москва
2024-09-19,13.10000038146973,71.0,0.0,0.0,0.0,0.0,7.199999809265137,1007.0,Москва
2024-09-20,13.60000038146973,73.0,0.0,0.0,0.0,3.0,9.5,1004.299987792969,Москва
2024-09-21,13.60000038146973,80.0,0.0,0.0,0.0,3.0,13.19999980926514,999.5,Москва
2024-09-22,13.0,77.0,0.0,0.0,0.0,0.0,14.80000019073486,994.4000244140625,Москва
2024-09-23,5.400000095367432,79.0,0.0,0.0,0.0,0.0,8.600000381469727,999.5999755859375,Москва
2024-09-24,7.199999809265137,70.0,0.0,0.0,0.0,0.0,8.300000190734863,999.7000122070312,Москва
2024-09-25,11.60000038146973,56.0,0.0,0.0,0.0,3.0,13.60000038146973,998.5,Москва
2024-09-26,15.60000038146973,43.0,0.0,0.0,0.0,3.0,20.5,998.2999877929688,Москва
2024-09-27,16.60000038146973,45.0,0.0,0.0,0.0,2.0,19.29999923706055,994.0,Москва
2024-09-28,14.80000019073486,66.0,0.0,0.0,0.0,3.0,31.5,988.5,Москва
2024-09-29,17.0,94.0,0.2000000029802322,0.2000000029802322,0.0,51.0,19.60000038146973,991.7000122070312,Москва
2024-09-30,10.5,80.0,0.0,0.0,0.0,3.0,14.89999961853027,997.0,Москва
2024-10-01,8.100000381469727,73.0,0.0,0.0,0.0,3.0,23.39999961853027,1001.700012207031,Москва
2024-10-02,11.19999980926514,74.0,0.0,0.0,0.0,0.0,14.19999980926514,996.4000244140625,Москва
2024-10-03,10.5,56.0,0.0,0.0,0.0,0.0,9.699999809265137,994.7000122070312,Москва
2024-10-04,10.89999961853027,58.0,0.0,0.0,0.0,3.0,9.600000381469728,993.5999755859375,Москва
2024-10-05,10.60000038146973,95.0,0.0,0.0,0.0,3.0,10.69999980926514,990.5,Москва
2024-10-06,7.699999809265137,89.0,0.0,0.0,0.0,3.0,8.800000190734863,995.9000244140625,Москва
